,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
94,2015-11-30,21.610537482572525,2.0588310452790504,31.51177722819581,21.610537482572525,21.610537482572525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.326606888995017,-5.326606888995017,-5.326606888995017,0.0,0.0,0.0,-5.326606888995017,-5.326606888995017,-5.326606888995017,0.0,0.0,0.0,16.28393059357751
95,2015-12-31,23.996342883616823,13.29984367945639,42.42379037796389,23.996342883616823,23.996342883616823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.569358861140594,3.569358861140594,3.569358861140594,0.0,0.0,0.0,3.569358861140594,3.569358861140594,3.569358861140594,0.0,0.0,0.0,27.565701744757416
96,2016-01-31,26.382148284661117,13.990652164476154,45.00477211693158,26.382148284661117,26.382148284661117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7177250343496087,3.7177250343496087,3.7177250343496087,0.0,0.0,0.0,3.7177250343496087,3.7177250343496087,3.7177250343496087,0.0,0.0,0.0,30.099873319010726
97,2016-02-29,29.22167299093485,11.044609110628393,40.96113041662409,29.22167299093485,29.22167299093485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8098880462186324,-2.8098880462186324,-2.8098880462186324,0.0,0.0,0.0,-2.8098880462186324,-2.8098880462186324,-2.8098880462186324,0.0,0.0,0.0,26.411784944716217
98,2016-03-31,32.25702698729639,21.745511608566755,51.77658601948597,32.25702698729639,32.25702698729639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13687345835514,5.13687345835514,5.13687345835514,0.0,0.0,0.0,5.13687345835514,5.13687345835514,5.13687345835514,0.0,0.0,0.0,37.39390044565153
99,2016-04-30,35.19446633861403,18.16307406033713,48.964351012539915,35.19446633861403,35.19446633861403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3000825770303068,-1.3000825770303068,-1.3000825770303068,0.0,0.0,0.0,-1.3000825770303068,-1.3000825770303068,-1.3000825770303068,0.0,0.0,0.0,33.89438376158372
100,2016-05-31,38.22982033497557,18.426464515949004,48.44299393822522,38.22982033497557,38.22982033497557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.154065146379865,-6.154065146379865,-6.154065146379865,0.0,0.0,0.0,-6.154065146379865,-6.154065146379865,-6.154065146379865,0.0,0.0,0.0,32.07575518859571
101,2016-06-30,41.66222539314044,19.86147433137954,50.79786117963346,41.66222539314044,41.66222539314044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.337519031270498,-6.337519031270498,-6.337519031270498,0.0,0.0,0.0,-6.337519031270498,-6.337519031270498,-6.337519031270498,0.0,0.0,0.0,35.32470636186994
102,2016-07-31,45.209043953244134,25.017664832222877,55.85915332205448,45.209043953244134,45.209043953244134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.176660471818062,-4.176660471818062,-4.176660471818062,0.0,0.0,0.0,-4.176660471818062,-4.176660471818062,-4.176660471818062,0.0,0.0,0.0,41.03238348142607
103,2016-08-31,48.75586251334783,34.605993732153514,63.70697545026553,48.75586251334783,48.75586251334783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634289353029707,0.2634289353029707,0.2634289353029707,0.0,0.0,0.0,0.2634289353029707,0.2634289353029707,0.2634289353029707,0.0,0.0,0.0,49.0192914486508
104,2016-09-30,52.18826757151279,37.19566194086084,66.39714539981892,52.18826757151279,52.18826757151279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5846379620268245,-0.5846379620268245,-0.5846379620268245,0.0,0.0,0.0,-0.5846379620268245,-0.5846379620268245,-0.5846379620268245,0.0,0.0,0.0,51.603629609485964
105,2016-10-31,56.22594374416231,45.108643459443094,74.94254815388732,56.22594374416231,56.22594374416231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2935551993599614,3.2935551993599614,3.2935551993599614,0.0,0.0,0.0,3.2935551993599614,3.2935551993599614,3.2935551993599614,0.0,0.0,0.0,59.51949894352227
106,2016-11-30,60.13337229833923,39.54862733475317,69.99014155121534,60.13337229833923,60.13337229833923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.049627795944991,-5.049627795944991,-5.049627795944991,0.0,0.0,0.0,-5.049627795944991,-5.049627795944991,-5.049627795944991,0.0,0.0,0.0,55.08374450239424
107,2016-12-31,64.17104847098867,57.82443149973559,87.2952087471262,64.17104847098867,64.17104847098867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115437228738411,8.115437228738411,8.115437228738411,0.0,0.0,0.0,8.115437228738411,8.115437228738411,8.115437228738411,0.0,0.0,0.0,72.28648569972708
108,2017-01-31,68.20872464363819,53.71601913133898,83.25350497707562,68.20872464363819,68.20872464363819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2580818022708395,1.2580818022708395,1.2580818022708395,0.0,0.0,0.0,1.2580818022708395,1.2580818022708395,1.2580818022708395,0.0,0.0,0.0,69.46680644590903
109,2017-02-28,71.85565796086999,53.61815869926053,82.77916621266449,71.85565796086999,71.85565796086999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.452474237710533,-3.452474237710533,-3.452474237710533,0.0,0.0,0.0,-3.452474237710533,-3.452474237710533,-3.452474237710533,0.0,0.0,0.0,68.40318372315946
110,2017-03-31,75.89333413351952,68.20875120892823,96.70605174001304,75.89333413351952,75.89333413351952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.457913720801722,6.457913720801722,6.457913720801722,0.0,0.0,0.0,6.457913720801722,6.457913720801722,6.457913720801722,0.0,0.0,0.0,82.35124785432124
111,2017-04-30,79.80076268769643,62.09089643309725,93.56072681625514,79.80076268769643,79.80076268769643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6397268888604124,-1.6397268888604124,-1.6397268888604124,0.0,0.0,0.0,-1.6397268888604124,-1.6397268888604124,-1.6397268888604124,0.0,0.0,0.0,78.16103579883602
112,2017-05-31,83.83843886034596,63.10160008256708,92.72367816272192,83.83843886034596,83.83843886034596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.346761043121265,-6.346761043121265,-6.346761043121265,0.0,0.0,0.0,-6.346761043121265,-6.346761043121265,-6.346761043121265,0.0,0.0,0.0,77.4916778172247
113,2017-06-30,87.74586741452288,64.23073725844812,95.86593427519934,87.74586741452288,87.74586741452288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.377593926389481,-7.377593926389481,-7.377593926389481,0.0,0.0,0.0,-7.377593926389481,-7.377593926389481,-7.377593926389481,0.0,0.0,0.0,80.3682734881334
114,2017-07-31,91.78354358717232,73.62338939535239,104.75762408484135,91.78354358717232,91.78354358717232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0416475378631986,-3.0416475378631986,-3.0416475378631986,0.0,0.0,0.0,-3.0416475378631986,-3.0416475378631986,-3.0416475378631986,0.0,0.0,0.0,88.74189604930912
115,2017-08-31,95.82121975982184,81.54110564805096,111.74393687617577,95.82121975982184,95.82121975982184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530324109296228,0.530324109296228,0.530324109296228,0.0,0.0,0.0,0.530324109296228,0.530324109296228,0.530324109296228,0.0,0.0,0.0,96.35154386911807
116,2017-09-30,99.72864831399876,83.31945747464876,112.02891705531816,99.72864831399876,99.72864831399876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0367713151576514,-2.0367713151576514,-2.0367713151576514,0.0,0.0,0.0,-2.0367713151576514,-2.0367713151576514,-2.0367713151576514,0.0,0.0,0.0,97.69187699884111
117,2017-10-31,103.76632448664829,93.24386118925368,122.74194515733154,103.76632448664829,103.76632448664829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99243782532819,4.99243782532819,4.99243782532819,0.0,0.0,0.0,4.99243782532819,4.99243782532819,4.99243782532819,0.0,0.0,0.0,108.75876231197648
118,2017-11-30,107.6737530408252,88.3730624375488,117.24806195603934,107.6737530408252,107.6737530408252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.108943022099636,-5.108943022099636,-5.108943022099636,0.0,0.0,0.0,-5.108943022099636,-5.108943022099636,-5.108943022099636,0.0,0.0,0.0,102.56481001872557
119,2017-12-31,111.71142921347464,103.2140494508026,132.98872225011786,111.71142921347464,111.71142921347464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.597528439384849,6.597528439384849,6.597528439384849,0.0,0.0,0.0,6.597528439384849,6.597528439384849,6.597528439384849,0.0,0.0,0.0,118.30895765285949
120,2018-01-31,115.74910538612416,102.52080793920625,132.11892493093606,115.74910538612416,115.74910538612416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0622104698025323,2.0622104698025323,2.0622104698025323,0.0,0.0,0.0,2.0622104698025323,2.0622104698025323,2.0622104698025323,0.0,0.0,0.0,117.8113158559267
121,2018-02-28,119.39603870335596,100.26467510602849,130.4266678248032,119.39603870335596,119.39603870335596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.080895056552001,-4.080895056552001,-4.080895056552001,0.0,0.0,0.0,-4.080895056552001,-4.080895056552001,-4.080895056552001,0.0,0.0,0.0,115.31514364680396
122,2018-03-31,123.4337148760054,115.85817434625842,147.17575304033363,123.4337148760054,123.4337148760054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.776396655709192,7.776396655709192,7.776396655709192,0.0,0.0,0.0,7.776396655709192,7.776396655709192,7.776396655709192,0.0,0.0,0.0,131.21011153171457
123,2018-04-30,127.34114343018231,110.78340288501066,140.38110928253454,127.34114343018231,127.34114343018231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00227698833824,-2.00227698833824,-2.00227698833824,0.0,0.0,0.0,-2.00227698833824,-2.00227698833824,-2.00227698833824,0.0,0.0,0.0,125.33886644184408
124,2018-05-31,131.37881960283184,110.50469635549294,139.51624982564542,131.37881960283184,131.37881960283184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5492497580327464,-6.5492497580327464,-6.5492497580327464,0.0,0.0,0.0,-6.5492497580327464,-6.5492497580327464,-6.5492497580327464,0.0,0.0,0.0,124.8295698447991
125,2018-06-30,135.28624815700877,113.25896467909372,142.13420458626797,135.28624815700877,135.28624815700877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.396316945094227,-8.396316945094227,-8.396316945094227,0.0,0.0,0.0,-8.396316945094227,-8.396316945094227,-8.396316945094227,0.0,0.0,0.0,126.88993121191454
126,2018-07-31,139.3239243296583,121.71919452754584,152.16446089531837,139.3239243296583,139.3239243296583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.890593386509395,-1.890593386509395,-1.890593386509395,0.0,0.0,0.0,-1.890593386509395,-1.890593386509395,-1.890593386509395,0.0,0.0,0.0,137.4333309431489
127,2018-08-31,143.3616005023077,131.05489528565965,158.2775920354331,143.3616005023077,143.3616005023077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728895613242736,0.7728895613242736,0.7728895613242736,0.0,0.0,0.0,0.7728895613242736,0.7728895613242736,0.7728895613242736,0.0,0.0,0.0,144.13449006363197
128,2018-09-30,147.26902905648464,129.08376640967884,158.8609824033249,147.26902905648464,147.26902905648464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.471534216563045,-3.471534216563045,-3.471534216563045,0.0,0.0,0.0,-3.471534216563045,-3.471534216563045,-3.471534216563045,0.0,0.0,0.0,143.7974948399216
129,2018-10-31,151.30670522913425,144.98476175524206,173.62516499324263,151.30670522913425,151.30670522913425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7006052361527555,6.7006052361527555,6.7006052361527555,0.0,0.0,0.0,6.7006052361527555,6.7006052361527555,6.7006052361527555,0.0,0.0,0.0,158.00731046528702
130,2018-11-30,155.21413378331118,135.00906083121885,164.7213953092132,155.21413378331118,155.21413378331118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2013070465664315,-5.2013070465664315,-5.2013070465664315,0.0,0.0,0.0,-5.2013070465664315,-5.2013070465664315,-5.2013070465664315,0.0,0.0,0.0,150.01282673674476
131,2018-12-31,159.2518099559606,150.15961951293448,179.2737286535522,159.2518099559606,159.2518099559606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081659503021306,5.081659503021306,5.081659503021306,0.0,0.0,0.0,5.081659503021306,5.081659503021306,5.081659503021306,0.0,0.0,0.0,164.3334694589819
132,2019-01-31,163.28948612861004,151.55726176195222,181.19453430513266,163.2874917191564,163.28948612861004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8821902435885565,2.8821902435885565,2.8821902435885565,0.0,0.0,0.0,2.8821902435885565,2.8821902435885565,2.8821902435885565,0.0,0.0,0.0,166.1716763721986
133,2019-02-28,166.93641944584184,147.675769948762,176.45312054385855,166.86518473167007,167.02162448167434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.695034003842009,-4.695034003842009,-4.695034003842009,0.0,0.0,0.0,-4.695034003842009,-4.695034003842009,-4.695034003842009,0.0,0.0,0.0,162.24138544199982
134,2019-03-31,170.97409561849145,165.47467319197503,195.41780221522475,170.76214098289174,171.17099374485798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090975292042787,9.090975292042787,9.090975292042787,0.0,0.0,0.0,9.090975292042787,9.090975292042787,9.090975292042787,0.0,0.0,0.0,180.06507091053425
135,2019-04-30,174.8815241726683,157.4477982777435,187.44377001319276,174.49787769821245,175.21943284358304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3874695025416823,-2.3874695025416823,-2.3874695025416823,0.0,0.0,0.0,-2.3874695025416823,-2.3874695025416823,-2.3874695025416823,0.0,0.0,0.0,172.49405467012662
136,2019-05-31,178.91920034531782,157.56190923865825,186.99548121276348,178.33859392098964,179.4124291554687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.760885843705767,-6.760885843705767,-6.760885843705767,0.0,0.0,0.0,-6.760885843705767,-6.760885843705767,-6.760885843705767,0.0,0.0,0.0,172.15831450161204
137,2019-06-30,182.8266288994948,158.8411958632024,188.59467292358843,182.0049627773375,183.50443945912804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.392760931563899,-9.392760931563899,-9.392760931563899,0.0,0.0,0.0,-9.392760931563899,-9.392760931563899,-9.392760931563899,0.0,0.0,0.0,173.4338679679309
